"","hard","image","age","sex","income_ord","education_ord","nonresponse_choice_count","ResponseId"
"1806",1,1,52,"Feminino",1,2,0,"R_cSfRUwdcIGhhBUl"
"1815",1,1,41,"Masculino",1,2,0,"R_3qgjxTlhGW8gYYo"
"1817",1,1,52,"Masculino",1,2,0,"R_2c1p880lUgyQrGr"
"1828",0,1,53,"Feminino",1,2,0,"R_dirkAqN5uaJ2bbH"
"1829",1,1,32,"Feminino",1,2,0,"R_CgAIjUthauwZ7Fv"
"1833",0,1,39,"Masculino",1,2,0,"R_RmGGVaQRntBz8v7"
"1836",0,1,36,"Feminino",1,2,0,"R_1kSN4wueHT7lB9V"
"1845",0,1,49,"Masculino",1,2,0,"R_23a7sM3idfBu7rQ"
"1847",0,1,36,"Masculino",1,2,0,"R_3jVE9dvWEn9cHEM"
"1850",0,1,41,"Masculino",1,3,0,"R_2Yuf4lN1UJozuvT"
"1864",0,1,43,"Masculino",1,2,0,"R_2cdclPO9BQnQtyR"
"1865",1,1,37,"Masculino",1,4,0,"R_vjkOM77DttavthD"
"1866",0,1,41,"Feminino",1,3,3,"R_33jMQ6SMhhlSxbV"
"1867",1,1,27,"Masculino",1,3,0,"R_8dzfGmdFdfHBi3n"
"1868",1,1,36,"Masculino",1,3,0,"R_TngWSuY8JmgJ2yB"
"1871",0,1,48,"Masculino",1,1,0,"R_2rHgo1HvoswgslW"
"1884",1,1,38,"Masculino",1,2,0,"R_3r1UqIOciBE67Yh"
"1887",1,1,26,"Masculino",1,3,0,"R_1g7sfqxQDgRHhwg"
"1889",1,1,53,"Masculino",1,2,0,"R_5bxXgaSJkUsh66Z"
"1896",0,0,30,"Masculino",1,2,0,"R_1f9jxQaguOvjnBZ"
"1903",1,0,52,"Feminino",1,3,0,"R_3RmDD9zLBXtz5Y7"
"1906",0,0,44,"Masculino",1,2,0,"R_30itz4U2Ssjj3Us"
"1912",1,1,32,"Feminino",1,2,0,"R_1FQcs1fvMplZ3SS"
"1915",1,1,53,"Feminino",1,3,3,"R_1Fms0mT5Kp0xx3G"
"1922",0,1,29,"Feminino",1,3,0,"R_3L7icfo0kJG0kyv"
"1948",0,1,36,"Feminino",1,2,0,"R_1EgmIjJExiwx9ga"
"1976",0,0,46,"Feminino",1,2,0,"R_TbiczkgSndW3qTv"
"1978",0,1,52,"Masculino",1,2,3,"R_2ghWCMsq1vkH2db"
"1979",0,0,49,"Feminino",1,1,1,"R_1M0bpSeosJAOSmZ"
"1988",0,1,28,"Masculino",1,2,0,"R_10VNJ4QaxmOQml3"
"1989",0,1,26,"Masculino",1,3,0,"R_3rHsC5NaU6BWNql"
"1992",0,1,38,"Masculino",1,2,0,"R_1HhKyNzNtLLhYoL"
"1995",0,1,51,"Masculino",1,2,1,"R_6Saipg5pV3j6BiN"
"1999",1,1,41,"Masculino",1,2,0,"R_3kdC81NKaqwrJRA"
"2010",0,0,39,"Masculino",1,2,0,"R_2EixomFEXJf1G5M"
"2012",0,1,52,"Masculino",1,3,0,"R_24byBJL4oOjy9q8"
"2020",1,0,32,"Feminino",1,2,0,"R_2Y2NrvJ8YxT30p2"
"2021",1,1,42,"Masculino",1,1,1,"R_ahFZlbxznKHd6zD"
"2030",1,1,31,"Feminino",1,3,0,"R_1rkXj6tEMUubNCi"
"2035",1,1,42,"Masculino",1,2,1,"R_234docXVQvJuB8H"
"2056",0,0,32,"Feminino",1,2,0,"R_x5Gosanpj1NXiEN"
"2059",NA,1,31,"Feminino",1,NA,3,"R_2rBCaZ0OLxTk1qJ"
"2065",NA,1,37,"Masculino",1,2,0,"R_3nOYmFcfqNh7R5i"
"2080",0,0,37,"Masculino",1,2,0,"R_d55LBsjpghGN9ol"
"2084",1,1,28,"Feminino",1,3,0,"R_9Tz9EMefrIMo4Lf"
"2089",1,1,29,"Feminino",1,2,0,"R_28O4HOpu2gGnBp4"
"2103",1,1,43,"Feminino",1,3,0,"R_3qe9EaqZZir9M3U"
"2107",0,1,37,"Masculino",1,2,0,"R_2ExWSRtyaaN6qA0"
"2112",0,1,30,"Feminino",1,2,0,"R_3I0QgBqjcbUq9NQ"
"2114",1,1,40,"Feminino",1,2,0,"R_3KH31oZj3ZSekjw"
"2119",1,1,35,"Masculino",1,1,0,"R_3Do00K0bvT1e57e"
"2122",1,1,31,"Feminino",1,2,0,"R_1NDFCe1851VEcyh"
"2126",0,1,32,"Feminino",1,2,0,"R_1H0JjGdFkOt76EQ"
"2133",0,1,32,"Masculino",1,2,0,"R_1GFr9MHd1ZPnRBv"
"2163",0,1,30,"Feminino",1,4,0,"R_2asIKrL8FKtf9Rj"
"2168",0,1,28,"Feminino",1,2,0,"R_2aQ7sV99i95vyS0"
"2172",0,1,29,"Feminino",4,3,1,"R_Q0z7K8sRmPIUrqF"
"2174",0,1,27,"Masculino",1,2,0,"R_2uqDAaJIHGFSvrZ"
"2184",0,1,34,"Masculino",1,4,0,"R_2AMBC9CB6Da7VlF"
"2188",0,0,25,"Masculino",1,3,0,"R_3k4I9ixeOVM8oMU"
"2189",0,1,33,"Masculino",1,1,0,"R_2vYb6oghv6gewO7"
"2190",0,1,28,"Masculino",1,2,0,"R_21HbyW4tPsVrpQC"
"2193",1,1,29,"Feminino",0,3,1,"R_11cnajEjdKHbbYz"
"2195",1,1,78,"Masculino",0,2,0,"R_cBKMWCcNi6EmWLD"
"2197",NA,0,34,"Masculino",1,3,0,"R_1hFrmbZP1oHl0b7"
"2198",0,1,42,"Masculino",0,2,0,"R_SZYcTe9pn2UQwBH"
"2200",1,1,18,"Feminino",1,1,0,"R_1K8dy9lg6Fd3Z5m"
"2202",1,0,37,"Feminino",0,4,0,"R_2QhNHLHBJbbxzGZ"
"2203",1,1,71,"Masculino",2,3,0,"R_3L6BPa1mYLVFlGd"
"2204",0,1,68,"Masculino",2,3,0,"R_qJVQMWUyvA58XlL"
"2205",0,1,44,"Masculino",1,2,0,"R_ywhDktp6tYgm79D"
"2208",0,1,22,"Feminino",0,2,0,"R_1rHUWFqaeMnZ2kK"
"2209",0,1,34,"Masculino",1,2,0,"R_1oBG57PzBHLlAA5"
"2210",0,1,66,"Masculino",3,3,0,"R_2y7RYo0qHd6BSq6"
"2211",NA,1,40,"Masculino",0,2,0,"R_vDFUodMGrmdFPhf"
"2212",1,1,57,"Masculino",2,2,0,"R_x2W1smUhzkQT2Kd"
"2215",0,0,50,"Feminino",0,0,0,"R_3O0PCODObl3kr82"
"2216",0,1,36,"Masculino",2,3,0,"R_vkGZq8Xm0kwD0WJ"
"2218",1,1,26,"Feminino",1,2,0,"R_3eafcBO7tYFRrMZ"
"2221",1,1,40,"Masculino",1,3,0,"R_277P4MVzhAkIMGH"
"2222",1,0,32,"Masculino",0,2,1,"R_efiiPp1sweP0m2Z"
"2223",0,1,58,"Feminino",1,3,0,"R_7P2lPA13oA0Hkzf"
"2225",1,1,51,"Masculino",0,2,0,"R_1q2Qjt9kBk0uHII"
"2227",0,0,57,"Masculino",0,2,0,"R_0kuDgpVlIA8Y3sd"
"2228",0,0,54,"Feminino",0,3,0,"R_1CvG54lUevHr36u"
"2230",0,1,53,"Masculino",1,3,0,"R_1NkcUbSlDWUcR1L"
"2231",0,1,37,"Masculino",2,3,0,"R_3imMMTVr2xCWJYf"
"2232",0,1,42,"Masculino",0,2,2,"R_5bRJ7WF6qAGvXkl"
"2234",0,0,55,"Masculino",2,3,0,"R_5jN5J8p8PVx8is1"
"2236",0,1,21,"Masculino",0,2,0,"R_3LYLrKgOxlDcing"
"2237",0,1,61,"Masculino",3,3,0,"R_2uETc8zDnJd6Jvb"
"2239",1,1,27,"Feminino",0,3,0,"R_1LHVHHNaSu9Sjex"
"2241",0,1,65,"Masculino",0,3,0,"R_54uQ0HnqlrCPCKt"
"2243",0,1,59,"Masculino",2,3,0,"R_dm09oMtILUgKK65"
"2244",0,0,41,"Masculino",1,3,0,"R_1QmBinoz5yzUehz"
"2245",0,1,45,"Masculino",1,3,0,"R_pEul9n61IAKJj7b"
"2246",0,0,47,"Masculino",1,3,0,"R_BJ9LGjQUp5KET9T"
"2247",NA,1,55,"Masculino",2,3,0,"R_cAMY66OYFWXwS41"
"2248",0,1,51,"Masculino",0,2,0,"R_32RcfEoidQY63Q9"
"2250",0,1,40,"Feminino",1,2,2,"R_22R1phbvjlJq83N"
"2252",0,1,52,"Masculino",0,2,2,"R_8JnrF06LGWE79T3"
"2253",1,1,31,"Masculino",1,4,0,"R_33fFtZBW6lDwU0g"
"2254",0,1,28,"Feminino",1,3,0,"R_1Qo6xQ6VHXV6Zoz"
"2255",1,0,25,"Feminino",0,2,0,"R_31HoDNSyL9uxCRE"
"2256",0,1,40,"Feminino",0,3,0,"R_1LqGfs4iSHeDRUA"
"2258",0,1,33,"Feminino",0,3,0,"R_3koHbnic0w810vk"
"2260",0,1,46,"Feminino",1,1,2,"R_1gHNwhVVeO6H3uf"
"2262",1,0,61,"Masculino",2,3,0,"R_3GpNwUBqLy8wqnA"
"2263",1,1,62,"Masculino",3,3,0,"R_3sb6JoLtLnoTRyw"
"2264",1,1,55,"Masculino",0,3,0,"R_3IQWiysnJVIQ6pM"
"2266",1,0,29,"Feminino",2,2,0,"R_1do6ml2l1cOxXAa"
"2267",0,1,54,"Masculino",0,3,0,"R_WCFw2WSamhKHWMh"
"2269",1,1,62,"Masculino",0,3,0,"R_25Rhi5mC30OJj8w"
"2271",0,1,49,"Masculino",1,2,0,"R_3JqrAVTdt1YPzx6"
"2272",0,1,44,"Feminino",2,3,0,"R_2TEFbxFDWyLUI2I"
"2273",NA,0,55,"Masculino",3,3,0,"R_3g7azSIYRJdhiqm"
"2274",NA,1,30,"Feminino",0,1,0,"R_1K9BNbGNaFrYojG"
"2275",0,1,44,"Masculino",1,1,0,"R_eLOPPEdU4Bq5ORb"
"2276",0,0,54,"Feminino",1,2,0,"R_2sXuYWobqPqiaqj"
"2277",1,1,48,"Masculino",2,2,0,"R_Zsf8rchEPBkwSCl"
"2278",0,1,46,"Masculino",0,2,2,"R_3MQmJQMUFsCqZ5F"
"2279",1,1,35,"Masculino",0,1,0,"R_1OwuFTOT5LOXFKu"
"2280",1,1,27,"Feminino",0,2,0,"R_2fjoW6VMp9389XB"
"2283",1,0,20,"Masculino",0,2,0,"R_sgLS4HLvmDIOu77"
"2284",1,1,33,"Masculino",0,2,0,"R_2Ys9JKjt4IdPfX6"
"2285",0,1,30,"Feminino",0,2,0,"R_1I5cCKayPPn7QOT"
"2286",1,1,57,"Masculino",2,1,0,"R_p9ofb1XdNi3umTn"
"2287",1,1,38,"Masculino",0,2,0,"R_3fC9fpMzYBXbzqM"
"2288",0,1,23,"Masculino",0,2,0,"R_6lBS0K92zygNBJf"
"2289",0,1,22,"Feminino",0,2,0,"R_2EtlHd66W27c8VP"
"2290",NA,0,40,"Feminino",0,1,0,"R_3mgjR0ynsV9WAmH"
"2291",0,1,52,"Feminino",0,2,0,"R_5uaZFqUd9KMCO3L"
"2292",0,1,29,"Feminino",1,2,0,"R_BAniYd96dXhxihP"
"2293",0,1,46,"Masculino",0,2,0,"R_2X4ejmyuZXPiEfz"
"2294",0,1,58,"Masculino",0,1,0,"R_30ouwcyT0DxHcX2"
"2295",0,1,25,"Feminino",0,2,0,"R_6iepefTRutkiHYZ"
"2296",1,1,22,"Feminino",1,2,0,"R_2dDSL6XlLZoSEim"
"2298",0,1,53,"Feminino",0,2,0,"R_u4gYKklWFI9pISR"
"2299",0,1,25,"Feminino",0,2,0,"R_3kb4as3Lx9hq46S"
"2300",1,1,24,"Feminino",0,2,0,"R_0wb9HGSlwDsZx29"
"2301",0,1,27,"Masculino",0,2,0,"R_22QVL9uT1OOemD3"
"2303",0,1,56,"Masculino",0,2,0,"R_1ruAu8sODMC8aqt"
"2305",1,1,55,"Feminino",2,3,0,"R_10Z5bRnyqebzG85"
"2306",0,0,21,"Feminino",0,2,0,"R_2wNPQ91ll4IcpDk"
"2307",0,1,38,"Feminino",1,2,0,"R_1Kju1BGtaUK7mX6"
"2308",1,0,57,"Feminino",0,1,1,"R_2dXuVLJhiAhfa0V"
"2309",1,1,50,"Masculino",0,2,0,"R_2WMgbbvplWhJtFg"
"2310",0,1,43,"Masculino",0,1,0,"R_2PbWPnZhoBr2oiJ"
"2311",0,1,47,"Feminino",0,2,0,"R_21hvXly7CQGCewC"
"2313",1,1,39,"Feminino",0,2,2,"R_1IzsaeKMInYlsTs"
"2314",0,1,37,"Masculino",0,2,0,"R_a8H7WRoAdKynn0Z"
"2315",0,0,26,"Feminino",0,3,0,"R_9ZWmuZGuKyKQLGp"
"2316",0,1,48,"Feminino",1,2,0,"R_2D5N4XzrMdAfjZi"
"2317",NA,0,46,"Feminino",2,2,0,"R_1msWVKxnvQkZ3Yw"
"2319",0,1,23,"Feminino",0,2,0,"R_3Durhl8RCiY0SBH"
"2320",1,1,31,"Feminino",0,2,0,"R_24d4sHIthl8MxKR"
"2321",1,1,61,"Feminino",1,1,0,"R_3ERPOb7naOjkb3P"
"2322",1,1,28,"Feminino",0,2,0,"R_26mMxTce2JK5PjV"
"2323",0,1,24,"Feminino",2,3,0,"R_2SHcqNZaJcZSr5o"
"2325",0,1,59,"Masculino",1,1,0,"R_26o5cTU9tMUgRF0"
"2326",0,1,18,"Feminino",0,1,0,"R_AHb17z1ji0tJYd3"
"2327",1,1,32,"Feminino",0,2,0,"R_21aFFfJR8YIiHFi"
"2328",1,1,35,"Feminino",1,3,0,"R_1f46wCGP2sYGA9u"
"2330",0,1,32,"Feminino",0,2,0,"R_1fduWghNO817yPH"
"2332",NA,0,19,"Feminino",2,2,0,"R_2SuesF5ao25kcWE"
"2333",0,1,40,"Feminino",0,3,0,"R_12LQT7L9UN4GCfW"
"2334",0,1,40,"Feminino",2,2,0,"R_2DZhbBkVxCyWcDs"
"2335",0,1,23,"Masculino",0,2,1,"R_STp4lx3bBNqV009"
"2336",0,1,48,"Feminino",0,3,3,"R_1I4oJvt4pqksqJC"
"2337",0,1,40,"Feminino",0,3,1,"R_2q90otaZX6YPiSP"
"2338",0,0,46,"Feminino",0,2,0,"R_26nFkShAyR3cVMk"
"2339",1,1,26,"Feminino",1,2,0,"R_1msmCMYoqbzK93D"
"2340",0,1,45,"Feminino",0,1,0,"R_XHB0ylnqSHLZc4N"
"2341",0,0,41,"Masculino",3,4,0,"R_26nLmFPTg7lri1d"
"2342",0,1,57,"Feminino",4,3,0,"R_s7QAkMqu5ziLQhb"
"2343",1,1,31,"Masculino",0,2,0,"R_DiVeJ9rd0z8NaKt"
"2345",0,1,55,"Feminino",0,2,0,"R_eySZFhi5asT2X73"
"2346",1,1,46,"Masculino",2,2,0,"R_2SI7H2XNDHlC3rS"
"2347",1,1,38,"Masculino",0,2,0,"R_3iORuHMLAfEw1DK"
"2348",0,0,28,"Masculino",0,2,1,"R_eKy602KCIqzmosp"
"2349",0,1,21,"Masculino",0,1,0,"R_ZkN2sczFiSdHS81"
"2350",1,1,35,"Masculino",1,1,0,"R_3PpdxdLBX0Xq5lL"
"2352",0,1,22,"Feminino",0,2,0,"R_3HpILzFWwfuXr2e"
"2354",0,1,21,"Masculino",0,0,0,"R_3oS1sWK18KYej64"
"2355",1,1,43,"Feminino",0,3,0,"R_3LZ2ceJpKorntQq"
"2356",0,1,57,"Masculino",0,1,0,"R_1NUxhaF5wTa1UCR"
"2357",0,0,56,"Masculino",0,2,0,"R_WilgE8BYE8sYB8t"
"2361",1,1,41,"Feminino",0,1,0,"R_2QtxxFJaH8a9cta"
"2362",0,1,36,"Masculino",0,2,0,"R_3G2meEl0uWlLxl9"
"2364",0,1,54,"Masculino",2,3,0,"R_2rAdTy9eu4I9IGt"
"2368",1,1,52,"Masculino",0,2,0,"R_5jsyHK1yDx78thv"
"2372",0,1,57,"Feminino",0,3,1,"R_1JFSaykCktGPNsG"
"2374",0,1,24,"Masculino",0,2,0,"R_3eboU3vE7Sv8iwc"
"2378",0,0,20,"Feminino",0,2,0,"R_2dsZXDoiWbL8sfI"
"2381",0,1,31,"Masculino",2,2,0,"R_3oEGzl6ZorUBd27"
"2384",1,1,28,"Feminino",1,2,3,"R_0cWry4s2v18K86Z"
"2388",0,1,30,"Feminino",0,2,0,"R_08OPN7dTsFnCZVv"
"2390",1,1,26,"Masculino",0,2,0,"R_1dLjnTx2feJnD5I"
"2394",0,0,60,"Masculino",0,2,0,"R_1mL9ovhGI84lTys"
"2396",1,1,47,"Feminino",0,2,2,"R_290ucANVMxWGuR8"
"2399",0,0,58,"Feminino",0,1,0,"R_24l7d2wom2tK6Fu"
"2401",1,1,35,"Masculino",0,1,0,"R_1hAwt2YBwSONhxx"
"2403",0,1,47,"Feminino",0,2,0,"R_3sn2eufvhKVCy5p"
"2412",0,1,21,"Masculino",0,2,0,"R_33wqEN6PfM9GJfn"
"2414",0,1,21,"Feminino",0,2,0,"R_3kp4lnPTFGhTI8X"
"2418",0,1,22,"Masculino",0,0,3,"R_3GptxkoAZAKYjOV"
"2420",1,1,55,"Masculino",2,3,0,"R_21dHFtb4NTlFjni"
"2421",0,1,63,"Masculino",0,2,3,"R_33vGb4xkjNSfsa5"
"2422",0,0,50,"Masculino",0,1,0,"R_3hannfyB63XWWOL"
"2424",1,1,48,"Feminino",0,1,0,"R_2xEkYTAhYbpaGMA"
"2425",0,1,53,"Feminino",0,1,0,"R_2q1WOrRKswYAjMe"
"2426",1,0,23,"Feminino",0,1,0,"R_1Qv071k3Apq8bXH"
"2427",0,1,30,"Masculino",2,3,0,"R_2V9d4f00oe5uzg2"
"2428",1,1,37,"Feminino",0,2,0,"R_puFgy7jRU8gpyy5"
"2429",1,1,24,"Feminino",0,1,0,"R_1C3cwY9MBVuXl0D"
"2430",0,0,39,"Masculino",0,2,0,"R_vqb7TW2LJ7oloyJ"
"2431",1,1,20,"Masculino",0,2,0,"R_1rHtMTBOVUGs3sF"
"2432",0,1,34,"Feminino",0,3,0,"R_1meFFODNmg5egw5"
"2433",1,1,22,"Masculino",0,2,0,"R_vlzCcOL1UWtH8rv"
"2434",0,1,55,"Masculino",1,3,0,"R_1ON1I4SUvnOJHij"
"2435",0,1,47,"Masculino",3,4,0,"R_rkYZ2tpKBrHLPeV"
"2436",0,1,46,"Masculino",0,3,0,"R_3gTJ7cVkaOvwYJ0"
"2438",0,1,52,"Masculino",0,1,0,"R_SHwxyoWqdfq4zNT"
"2439",1,1,25,"Feminino",1,3,0,"R_2YrhVV38FgQ4BJz"
"2440",1,1,22,"Feminino",0,2,0,"R_11chIouNxWZEJiM"
"2441",0,0,51,"Masculino",0,1,0,"R_R83aAiZzfRLYXol"
"2442",1,0,36,"Feminino",2,3,0,"R_2rME07KWKCSqrmv"
"2443",0,1,53,"Feminino",3,3,2,"R_2YYcsk9Nw5IgSBE"
"2444",1,1,22,"Masculino",0,2,0,"R_a8HDseRN5TxTnNf"
"2446",0,1,45,"Feminino",0,1,1,"R_bPzCm9ig2tRy4hP"
"2447",0,1,28,"Masculino",0,2,1,"R_3M3Qqoj1oDS7IEf"
"2448",1,0,26,"Masculino",0,3,0,"R_1Ibe3RSeoSDpQoY"
"2449",1,1,22,"Feminino",0,2,0,"R_1mr8jDQLvbPcngy"
"2451",1,1,52,"Feminino",1,2,0,"R_vjAjcOkg3hyRcKl"
"2453",0,0,40,"Masculino",1,4,0,"R_23ZTkZS06LilWZ6"
"2454",0,1,67,"Feminino",0,2,3,"R_2TWSkXNcp70nJoZ"
"2455",1,1,48,"Masculino",3,3,0,"R_1IZA9XMyZThVznT"
"2456",0,0,23,"Masculino",0,2,0,"R_30f8Zg5Bos0sXv4"
"2458",1,1,66,"Masculino",2,3,0,"R_3fDYRnyFUGOLcSZ"
"2459",1,1,67,"Masculino",3,4,0,"R_1FaJZCoKd2KhgHB"
"2461",0,1,27,"Feminino",0,1,0,"R_1OrWBO24sTJRcTH"
"2465",0,1,27,"Masculino",0,2,3,"R_1lrxn5d29KbyzSs"
"2468",0,1,38,"Feminino",1,1,0,"R_bsJTIOOUECJQAz7"
"2469",0,1,25,"Feminino",0,1,0,"R_ufFRNcxDlBfpV1n"
"2470",0,0,40,"Masculino",1,3,0,"R_33BbrsSQuMuPZkf"
"2471",0,1,49,"Masculino",0,2,0,"R_2qkt1nO3deastf6"
"2472",0,1,57,"Masculino",0,1,0,"R_1LNYwM7qu4PVhDp"
"2473",0,0,29,"Feminino",0,3,0,"R_24CR3tvcLLkVjyd"
"2474",0,0,47,"Feminino",2,3,0,"R_a9GHeFIQhqwRV5f"
"2475",0,1,47,"Masculino",2,2,3,"R_2391dXAJQ2Ebk3o"
"2478",0,1,40,"Feminino",0,2,0,"R_1NevRLE5v0X2EEg"
"2479",1,1,42,"Masculino",3,3,0,"R_3oT26YKUep1e3ci"
"2480",1,1,38,"Masculino",0,2,0,"R_2dTs9YhAlqvnNvs"
"2481",1,1,58,"Feminino",0,3,0,"R_2P5SRE1wjJSHbGq"
"2485",0,1,51,"Masculino",0,4,1,"R_9nrnTf8mxFz8I37"
"2486",0,1,40,"Feminino",0,2,0,"R_3I0FMdVhj1Ts1dI"
"2487",1,0,23,"Feminino",0,2,0,"R_1gHjfzMIwpHHiAw"
"2489",0,0,48,"Feminino",0,2,0,"R_bBXWXJNWnELjmRX"
"2490",0,1,66,"Masculino",3,4,0,"R_31SDN9j1MlIAZdx"
"2491",1,1,45,"Feminino",0,2,0,"R_29ivEx70xyZn9EG"
"2492",0,1,48,"Feminino",1,3,0,"R_2P5sBI5Zffe7kvY"
"2493",1,1,33,"Masculino",1,1,0,"R_PS3ghOv9YurMiSR"
"2497",NA,1,59,"Masculino",0,3,0,"R_1dhGlDmvTEj6LBI"
"2498",0,1,26,"Feminino",0,2,0,"R_3qpuXzt6dQgryHz"
"2500",1,1,30,"Masculino",0,2,0,"R_1mehaqkej5P2CMi"
"2501",1,1,53,"Feminino",1,2,0,"R_XX5EcKiEQ7sVPYl"
"2503",0,0,30,"Masculino",1,3,2,"R_2v0q2A2v0ttiHFq"
"2506",1,1,46,"Feminino",4,2,0,"R_28HCyNNXnGdYI7f"
"2507",0,1,64,"Masculino",1,2,0,"R_1DRSKE0fzf9iurU"
"2509",0,1,56,"Masculino",2,3,0,"R_2X1f67YqE8jpNje"
"2510",1,0,49,"Masculino",3,3,0,"R_1diZ1sUmNZdmkk5"
"2511",0,1,59,"Masculino",0,2,0,"R_2CWg71hkN14vhGB"
"2515",0,1,37,"Feminino",1,2,0,"R_vrjcdjGIO6EyK6B"
"2516",0,1,43,"Feminino",0,NA,1,"R_3dDDYgqn1P92M6r"
"2517",0,0,39,"Masculino",0,2,0,"R_3D1uNPTUrZYfBjl"
"2519",0,0,46,"Masculino",0,2,0,"R_DiQG8ewmdiU2ETv"
"2521",1,1,58,"Feminino",0,2,0,"R_1Cg8WEXzD9dNmH5"
"2523",0,0,51,"Masculino",0,1,0,"R_SSPwpdekogWrjXz"
"2525",0,1,24,"Masculino",0,2,0,"R_29vvy4ryZbte2xH"
"2526",1,1,50,"Feminino",0,3,0,"R_3JgD94oXyMfIexT"
"2527",0,0,54,"Feminino",0,2,0,"R_1lgaeT3tsgN9XAq"
"2546",0,1,19,"Feminino",0,1,0,"R_2bHuFq1YIdkRN6o"
"2547",0,1,53,"Masculino",0,1,0,"R_215jz2LnFE14gLU"
"2548",1,0,53,"Feminino",3,3,0,"R_Zy6dS1p3j9tifg5"
"2557",1,1,32,"Feminino",1,2,0,"R_puzyognlhDsZIWd"
"2561",0,1,29,"Feminino",2,2,0,"R_3MG8kinaWup0y58"
"2564",0,0,36,"Masculino",0,1,0,"R_50v7S1vrLvmDvuV"
"2570",0,1,63,"Masculino",0,2,0,"R_pT0hxtlqfrBnXrj"
"2573",0,1,57,"Masculino",0,2,1,"R_RFuOHMljZZbRBQJ"
"2574",0,1,34,"Feminino",0,2,0,"R_2XhAHNDLs9YeXmT"
"2575",1,1,18,"Masculino",0,1,1,"R_33wqUkiRtJNAZLQ"
"2576",0,1,42,"Feminino",0,2,0,"R_DhFftjrntnfcaAN"
"2577",0,0,49,"Masculino",0,2,0,"R_2ZCTZY7F59y6d8N"
"2578",NA,1,25,"Feminino",0,2,0,"R_PYXm8TeW4XMdfW1"
"2579",0,0,34,"Masculino",2,3,0,"R_sB5U1PH6CI9Fvfr"
"2581",0,1,58,"Masculino",1,2,1,"R_1KX838muwwbtEcN"
"2582",1,0,20,"Masculino",0,2,0,"R_10Ix1LENsurM3uN"
"2583",1,1,44,"Masculino",0,2,1,"R_2UgF1VAWqlizXof"
"2584",0,1,24,"Masculino",0,2,0,"R_sBcTZvs8ekxhvPz"
"2585",1,1,27,"Feminino",1,4,0,"R_3Jzz9GXgKEx9FM6"
"2586",0,1,53,"Masculino",0,2,0,"R_bp9IKp16TX5E401"
"2588",0,1,69,"Masculino",0,3,0,"R_1DuLEQWmSMdsjZV"
"2589",0,1,25,"Masculino",0,2,3,"R_CmLxuM7H5PxAJ21"
"2592",1,0,65,"Feminino",1,2,0,"R_2bQrm6cmcKX9LMP"
"2593",0,0,32,"Masculino",1,1,0,"R_1BXHKDNMqB0iC3O"
"2594",1,1,59,"Feminino",0,2,0,"R_2fHQTfnln4HBcS6"
"2595",0,1,35,"Feminino",1,3,0,"R_2SeQ7v71RgUYZkb"
"2596",1,1,63,"Masculino",4,3,2,"R_1CcsBMQ7tYPK4Tv"
"2600",0,0,58,"Masculino",2,3,1,"R_3pbuyVtajJKWRPI"
"2602",0,1,56,"Masculino",2,2,0,"R_1Hd8zHUGcA3mpRT"
"2603",0,1,29,"Masculino",1,2,0,"R_2AKYoEh72FJIuQO"
"2604",NA,0,36,"Masculino",2,2,0,"R_1Itqh0naIPTg1fP"
"2609",1,1,64,"Feminino",0,1,0,"R_3NP9aNOw0Dty1nA"
"2611",0,0,57,"Masculino",1,2,0,"R_0V5v2xe1bPuSGjL"
"2614",1,1,22,"Masculino",1,2,0,"R_1H8BCNU099VkCaI"
"2616",0,1,26,"Feminino",0,1,0,"R_1QAymdRKS8oJ307"
"2619",1,1,67,"Masculino",2,2,0,"R_2P0zZBGe1ok9PYe"
"2621",0,1,58,"Feminino",1,1,0,"R_2Xj6smrjrcVFRv3"
"2622",0,1,59,"Feminino",1,3,0,"R_SMEjPDkz5I3WLtv"
"2623",0,1,29,"Feminino",1,3,0,"R_25L2dAR72YzqkKt"
"2624",1,1,19,"Masculino",0,NA,1,"R_2zprVR1lcoiyfTh"
"2626",0,0,28,"Feminino",0,2,0,"R_pF4PjIsbXHyQYxP"
"2627",1,1,39,"Feminino",0,3,0,"R_3KDCnqVa0TykNqZ"
"2628",1,1,26,"Feminino",0,2,0,"R_1igu0YEsXxObFCN"
"2629",1,1,22,"Masculino",0,2,0,"R_ctLCMIqWprJyXwR"
"2630",0,0,42,"Feminino",1,3,0,"R_XvPYLraDK1JlzZD"
"2633",0,0,59,"Feminino",0,2,0,"R_rpdSZSKpTtV3itr"
"2634",1,0,31,"Feminino",1,3,0,"R_2QGSqrg7fMxGRV9"
"2636",1,1,57,"Feminino",1,2,1,"R_VQHu6rcsO0fI85r"
"2638",NA,1,22,"Masculino",0,1,0,"R_1C7qxZXb78BCkZ3"
"2640",1,1,27,"Masculino",0,3,0,"R_26g8a1oSLeQGtdp"
"2641",1,1,75,"Masculino",2,2,0,"R_3078CLSfZelwmRR"
"2642",0,0,29,"Masculino",2,3,0,"R_1nSBW62xAU3UmAe"
"2649",1,0,35,"Masculino",0,3,0,"R_1iljA1T54pAYZwT"
"2651",1,1,33,"Feminino",1,2,1,"R_phEQoABlEpf4Rep"
"2653",1,1,65,"Feminino",0,2,0,"R_2ZHSN84htbHBkJO"
"2654",1,1,19,"Masculino",1,2,0,"R_vZ7JG4zTpnbCkQV"
